YEAR,gender,age,age_group,education,employment_type,employment_status,occupation,industry,company_size,work_hours,shift_work,night_work,physical_risk1,physical_risk2,physical_risk3,physical_risk4,physical_risk5,physical_risk6,physical_risk7,physical_risk8,physical_risk9,ergonomic_risk1,ergonomic_risk2,ergonomic_risk3,ergonomic_risk4,ergonomic_risk5,ergonomic_risk6,psychosocial_risk1,psychosocial_risk2,psychosocial_risk3,health_condition,work_related_disease,injury_absence_days,illness_absence_days,presenteeism,sleep_quality1,sleep_quality2,sleep_quality3,well_being,working_years,safety_training,training_participation
2023,2,47,40,6.0,3.0,2.0,9,9,,,,,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,2.0,4.0,7.0,7.0,3.0,3.0,2.0,2.0,,,2.0,3.0,4.0,3.0,3.0,,4.0,2.0
2023,2,70,60,2.0,3.0,2.0,9,15,,,,,7.0,7.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,4.0,5.0,2.0,,2.0,2.0
2023,1,49,40,4.0,3.0,2.0,7,6,2.0,48.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,4.0,5.0,3.0,6.0,6.0,6.0,2.0,2.0,,,7.0,5.0,5.0,5.0,3.0,,1.0,2.0
2023,1,37,30,6.0,3.0,1.0,8,3,,,3.0,15.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,6.0,6.0,3.0,2.0,,,2.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0
2023,1,47,40,4.0,3.0,1.0,8,3,,,,,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,,,2.0,4.0,4.0,5.0,2.0,12.0,4.0,2.0
2023,1,48,40,6.0,3.0,1.0,7,3,,,,,4.0,4.0,4.0,4.0,6.0,4.0,5.0,5.0,6.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,,,2.0,4.0,5.0,4.0,6.0,23.0,4.0,2.0
2023,2,53,50,4.0,3.0,1.0,9,14,,,1.0,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,6.0,2.0,7.0,5.0,5.0,5.0,6.0,2.0,2.0,,,7.0,4.0,4.0,5.0,5.0,2.0,4.0,2.0
2023,1,41,40,4.0,1.0,,7,7,,10.0,,,7.0,7.0,5.0,4.0,7.0,7.0,7.0,6.0,7.0,3.0,7.0,5.0,3.0,5.0,3.0,2.0,6.0,5.0,2.0,2.0,,,2.0,5.0,4.0,5.0,5.0,10.0,3.0,
2023,1,40,40,4.0,3.0,1.0,8,3,,48.0,3.0,,7.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,3.0,7.0,3.0,3.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,2.0,6.0,2.0,1.0
2023,1,49,40,4.0,3.0,1.0,7,3,,66.0,,,6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,3.0,7.0,5.0,4.0,5.0,2.0,7.0,7.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,5.0,2.0,1.0,1.0
2023,1,49,40,4.0,3.0,1.0,7,3,,60.0,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,5.0,4.0,3.0,7.0,7.0,7.0,4.0,1.0,,,1.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0
2023,1,65,60,4.0,4.0,,9,7,,60.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,4.0,4.0,2.0,2.0,,,2.0,5.0,5.0,4.0,4.0,30.0,4.0,
2023,1,60,60,4.0,1.0,,7,7,,60.0,,,7.0,5.0,5.0,5.0,7.0,7.0,7.0,6.0,7.0,4.0,7.0,5.0,3.0,6.0,4.0,2.0,5.0,3.0,4.0,2.0,,,1.0,4.0,5.0,5.0,2.0,18.0,3.0,
2023,1,49,40,6.0,3.0,1.0,7,3,,48.0,,,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,7.0,4.0,4.0,4.0,5.0,7.0,7.0,7.0,4.0,2.0,2.0,,1.0,5.0,5.0,5.0,3.0,,1.0,1.0
2023,1,69,60,1.0,3.0,2.0,9,17,,,,,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,7.0,4.0,3.0,4.0,3.0,2.0,,,1.0,5.0,5.0,5.0,4.0,,,2.0
2023,2,67,60,3.0,3.0,1.0,9,14,,40.0,,,7.0,7.0,5.0,6.0,7.0,7.0,6.0,7.0,7.0,4.0,6.0,5.0,2.0,6.0,5.0,6.0,6.0,6.0,4.0,2.0,,,2.0,5.0,4.0,5.0,2.0,7.0,1.0,2.0
2023,1,43,40,6.0,2.0,,8,7,,40.0,,,7.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,4.0,7.0,5.0,6.0,6.0,2.0,2.0,,,2.0,4.0,4.0,4.0,4.0,8.0,3.0,
2023,2,54,50,4.0,3.0,1.0,8,3,,40.0,,,7.0,5.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,1.0,7.0,1.0,7.0,7.0,6.0,2.0,2.0,,,2.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0
2023,1,58,50,4.0,3.0,1.0,8,3,,40.0,,,7.0,6.0,6.0,7.0,6.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,2.0,6.0,4.0,7.0,7.0,6.0,2.0,2.0,,,7.0,4.0,4.0,3.0,4.0,3.0,2.0,1.0
2023,1,31,30,6.0,3.0,1.0,8,15,5.0,,2.0,10.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,3.0,5.0,5.0,6.0,6.0,2.0,2.0,,,7.0,2.0,2.0,2.0,2.0,5.0,4.0,1.0
2023,2,58,50,3.0,3.0,3.0,8,3,,46.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,5.0,3.0,4.0,2.0
2023,2,51,50,4.0,3.0,1.0,8,3,,50.0,3.0,10.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,3.0,6.0,7.0,7.0,7.0,6.0,2.0,2.0,,,2.0,4.0,4.0,2.0,5.0,1.0,3.0,2.0
2023,1,53,50,5.0,3.0,1.0,8,3,,54.0,,,6.0,3.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,6.0,7.0,7.0,7.0,6.0,2.0,2.0,,,2.0,4.0,4.0,2.0,5.0,10.0,3.0,2.0
2023,1,36,30,5.0,3.0,1.0,8,3,4.0,42.0,3.0,10.0,7.0,4.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,3.0,7.0,7.0,7.0,6.0,2.0,2.0,,,7.0,3.0,4.0,3.0,5.0,12.0,2.0,2.0
2023,2,32,30,4.0,3.0,1.0,8,3,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,1.0,7.0,7.0,7.0,6.0,1.0,2.0,,,7.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0
2023,2,66,60,3.0,3.0,2.0,9,17,,9.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,2.0,6.0,5.0,7.0,7.0,6.0,2.0,2.0,,,2.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0
2023,1,29,20,4.0,3.0,1.0,8,3,,40.0,3.0,10.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,6.0,3.0,7.0,7.0,6.0,2.0,2.0,,,2.0,2.0,4.0,2.0,5.0,5.0,2.0,1.0
2023,2,31,30,6.0,1.0,,7,9,,60.0,,,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,4.0,4.0,7.0,4.0,6.0,5.0,2.0,2.0,,,2.0,4.0,5.0,4.0,2.0,1.0,4.0,
2023,1,60,60,4.0,1.0,,8,8,,60.0,,24.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,7.0,2.0,6.0,6.0,1.0,2.0,,,7.0,5.0,4.0,2.0,5.0,30.0,3.0,
2023,1,41,40,4.0,3.0,1.0,8,8,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,3.0,5.0,7.0,7.0,2.0,2.0,,,1.0,4.0,4.0,4.0,2.0,10.0,3.0,2.0
2023,1,32,30,6.0,1.0,,8,8,,50.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,2.0,7.0,6.0,6.0,6.0,4.0,1.0,,,2.0,2.0,3.0,2.0,5.0,9.0,4.0,
2023,1,39,30,4.0,3.0,1.0,7,3,,8.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,5.0,5.0,4.0,7.0,7.0,7.0,3.0,2.0,,,7.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0
2023,1,52,50,5.0,3.0,1.0,8,3,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,7.0,7.0,6.0,2.0,2.0,,,2.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0
2023,1,48,40,5.0,3.0,1.0,8,3,12.0,43.0,,10.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,7.0,7.0,6.0,2.0,2.0,,,7.0,4.0,5.0,2.0,4.0,12.0,1.0,1.0
2023,1,34,30,6.0,3.0,1.0,8,3,12.0,40.0,3.0,10.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,1.0,6.0,5.0,7.0,7.0,6.0,1.0,2.0,,,7.0,4.0,2.0,3.0,4.0,7.0,1.0,1.0
2023,1,58,50,4.0,3.0,1.0,9,8,7.0,40.0,,,7.0,2.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,3.0,5.0,3.0,7.0,7.0,6.0,3.0,1.0,0.0,14.0,2.0,4.0,4.0,3.0,5.0,36.0,2.0,1.0
2023,1,41,40,6.0,1.0,,8,3,,40.0,,,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,3.0,5.0,5.0,7.0,7.0,7.0,1.0,2.0,,,7.0,5.0,4.0,4.0,3.0,3.0,3.0,
2023,1,45,40,5.0,3.0,1.0,8,3,,40.0,3.0,10.0,6.0,5.0,7.0,7.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,2.0,7.0,7.0,7.0,6.0,2.0,2.0,,,7.0,3.0,4.0,2.0,5.0,18.0,2.0,1.0
2023,1,33,30,5.0,3.0,1.0,8,8,,40.0,,,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,2.0,7.0,7.0,7.0,6.0,1.0,2.0,,,7.0,4.0,4.0,4.0,3.0,8.0,3.0,1.0
2023,1,48,40,5.0,3.0,1.0,8,3,,40.0,,,7.0,3.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,6.0,6.0,7.0,7.0,7.0,2.0,2.0,,,7.0,4.0,5.0,4.0,4.0,16.0,2.0,1.0
2023,1,42,40,4.0,3.0,3.0,7,3,,56.0,,,3.0,3.0,6.0,7.0,5.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,4.0,4.0,6.0,7.0,7.0,6.0,2.0,2.0,,,2.0,4.0,4.0,3.0,4.0,1.0,3.0,2.0
2023,1,45,40,6.0,3.0,1.0,8,3,,55.0,3.0,10.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,6.0,3.0,7.0,7.0,6.0,1.0,2.0,,,7.0,3.0,4.0,2.0,5.0,7.0,3.0,2.0
2023,2,59,50,4.0,3.0,3.0,9,9,,30.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,7.0,5.0,6.0,6.0,6.0,2.0,2.0,,,2.0,4.0,5.0,3.0,4.0,,4.0,2.0
2023,2,49,40,4.0,3.0,1.0,8,3,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,7.0,5.0,2.0,5.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0
2023,2,64,60,3.0,3.0,3.0,9,9,,33.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,7.0,4.0,1.0,6.0,1.0,5.0,6.0,5.0,4.0,1.0,,,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0
2023,1,68,60,4.0,3.0,3.0,9,12,,30.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,5.0,6.0,6.0,2.0,2.0,,,7.0,4.0,4.0,4.0,3.0,,4.0,2.0
2023,1,47,40,4.0,3.0,1.0,7,3,,40.0,,,7.0,4.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,4.0,4.0,7.0,7.0,7.0,6.0,2.0,2.0,,,7.0,3.0,5.0,3.0,4.0,20.0,3.0,2.0
2023,1,35,30,5.0,4.0,,8,3,,36.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,7.0,5.0,2.0,6.0,2.0,4.0,6.0,7.0,2.0,2.0,,,7.0,4.0,4.0,3.0,2.0,,3.0,
2023,2,75,60,3.0,3.0,2.0,9,12,,10.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,2.0,2.0,,,7.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0
2023,1,54,50,6.0,3.0,1.0,8,14,,40.0,,,7.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,2.0,6.0,7.0,5.0,6.0,6.0,2.0,2.0,,,2.0,4.0,5.0,4.0,3.0,20.0,3.0,2.0
2023,2,50,50,5.0,3.0,2.0,9,14,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,7.0,7.0,7.0,7.0,6.0,2.0,2.0,,,7.0,5.0,5.0,3.0,4.0,1.0,4.0,2.0
2023,1,65,60,4.0,3.0,3.0,8,3,,60.0,,,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,6.0,5.0,7.0,7.0,6.0,2.0,2.0,,,2.0,5.0,5.0,2.0,5.0,5.0,3.0,2.0
2023,1,56,50,4.0,1.0,,9,9,,60.0,,,7.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,3.0,7.0,4.0,6.0,5.0,2.0,2.0,,,1.0,3.0,5.0,3.0,5.0,8.0,3.0,
2023,1,58,50,4.0,3.0,1.0,8,8,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,6.0,7.0,7.0,3.0,1.0,,,1.0,3.0,5.0,3.0,4.0,2.0,2.0,2.0
2023,1,58,50,4.0,3.0,3.0,7,3,,40.0,,,6.0,4.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,3.0,5.0,7.0,7.0,7.0,6.0,3.0,2.0,,,2.0,4.0,4.0,3.0,3.0,20.0,2.0,2.0
2023,1,49,40,4.0,3.0,1.0,8,8,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,2.0,7.0,2.0,6.0,5.0,1.0,2.0,,,7.0,4.0,4.0,3.0,3.0,1.0,3.0,2.0
2023,2,53,50,4.0,3.0,1.0,8,3,6.0,40.0,,,7.0,3.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,7.0,7.0,7.0,7.0,6.0,4.0,1.0,,,2.0,4.0,5.0,4.0,3.0,15.0,2.0,2.0
2023,2,62,60,4.0,2.0,,7,3,,60.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,2.0,6.0,7.0,5.0,6.0,6.0,4.0,1.0,,,2.0,5.0,5.0,3.0,4.0,4.0,4.0,
2023,1,46,40,4.0,3.0,3.0,8,3,,43.0,,,7.0,2.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,3.0,5.0,7.0,7.0,7.0,6.0,2.0,1.0,,,2.0,4.0,5.0,3.0,4.0,20.0,3.0,2.0
2023,2,46,40,4.0,3.0,1.0,8,3,,40.0,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,2.0,2.0,7.0,7.0,6.0,3.0,1.0,,,2.0,4.0,5.0,3.0,4.0,1.0,3.0,2.0
2023,2,59,50,4.0,3.0,1.0,9,14,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,2.0,6.0,7.0,6.0,7.0,6.0,2.0,2.0,,,2.0,5.0,5.0,4.0,3.0,10.0,3.0,2.0
2023,1,42,40,4.0,3.0,1.0,8,8,9.0,40.0,,20.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,2.0,7.0,7.0,7.0,6.0,2.0,2.0,,,2.0,4.0,4.0,2.0,5.0,1.0,3.0,2.0
2023,1,68,60,4.0,3.0,1.0,9,14,,,,15.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,4.0,4.0,7.0,5.0,6.0,5.0,2.0,2.0,,,2.0,4.0,3.0,3.0,5.0,1.0,3.0,2.0
2023,1,62,60,6.0,3.0,1.0,8,3,3.0,40.0,,,7.0,2.0,7.0,7.0,3.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,3.0,5.0,7.0,7.0,7.0,6.0,2.0,2.0,,,7.0,5.0,5.0,3.0,3.0,36.0,3.0,2.0
2023,1,58,50,4.0,3.0,1.0,9,3,,40.0,3.0,10.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,2.0,6.0,7.0,7.0,7.0,6.0,1.0,2.0,,,7.0,4.0,4.0,4.0,3.0,30.0,2.0,1.0
2023,1,56,50,4.0,3.0,1.0,8,3,12.0,40.0,3.0,10.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,2.0,7.0,7.0,7.0,6.0,2.0,2.0,,,2.0,4.0,4.0,4.0,4.0,33.0,1.0,1.0
2023,2,75,60,3.0,3.0,2.0,9,17,,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,6.0,7.0,7.0,7.0,6.0,3.0,2.0,,,2.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0
2023,1,54,50,4.0,3.0,1.0,8,7,,48.0,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,2.0,7.0,6.0,7.0,6.0,2.0,2.0,,,2.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0
2023,1,39,30,6.0,3.0,1.0,7,6,,40.0,,,6.0,3.0,7.0,7.0,3.0,7.0,7.0,6.0,7.0,5.0,7.0,5.0,4.0,5.0,7.0,7.0,7.0,6.0,1.0,2.0,,,7.0,4.0,4.0,2.0,5.0,1.0,2.0,2.0
2023,2,38,30,6.0,1.0,,7,3,,16.0,,,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,7.0,5.0,5.0,6.0,6.0,2.0,2.0,,,2.0,3.0,5.0,3.0,3.0,1.0,3.0,
2023,1,69,60,4.0,3.0,1.0,8,3,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,2.0,7.0,7.0,7.0,6.0,2.0,2.0,,,1.0,4.0,4.0,3.0,4.0,10.0,3.0,2.0
2023,1,68,60,3.0,3.0,2.0,9,16,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,4.0,4.0,7.0,5.0,7.0,6.0,2.0,2.0,,,2.0,5.0,5.0,3.0,4.0,2.0,2.0,2.0
2023,2,52,50,5.0,3.0,1.0,8,3,,40.0,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,2.0,6.0,7.0,7.0,7.0,6.0,2.0,2.0,,,7.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0
2023,1,58,50,4.0,3.0,1.0,8,3,12.0,40.0,3.0,10.0,7.0,3.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,1.0,7.0,7.0,7.0,7.0,6.0,2.0,2.0,,,7.0,3.0,4.0,3.0,5.0,35.0,2.0,2.0
2023,1,52,50,4.0,1.0,,8,6,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,6.0,3.0,2.0,,,1.0,3.0,5.0,2.0,5.0,10.0,3.0,
2023,1,59,50,4.0,3.0,1.0,8,3,12.0,40.0,,10.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,3.0,7.0,7.0,7.0,6.0,2.0,2.0,0.0,0.0,2.0,4.0,3.0,3.0,4.0,36.0,2.0,1.0
2023,1,61,60,4.0,3.0,1.0,7,3,12.0,40.0,,10.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,3.0,5.0,7.0,7.0,7.0,6.0,2.0,2.0,0.0,2.0,2.0,4.0,5.0,3.0,4.0,35.0,1.0,1.0
2023,1,56,50,4.0,1.0,,8,19,,60.0,,,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,7.0,7.0,2.0,6.0,6.0,1.0,6.0,6.0,2.0,2.0,,,7.0,5.0,5.0,5.0,3.0,20.0,3.0,
2023,1,29,20,6.0,3.0,1.0,8,3,,40.0,,,5.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,2.0,,,2.0,4.0,4.0,3.0,3.0,6.0,2.0,1.0
2023,1,49,40,4.0,3.0,1.0,7,6,4.0,48.0,,,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,2.0,,,7.0,5.0,5.0,4.0,3.0,1.0,3.0,2.0
2023,1,44,40,4.0,3.0,1.0,7,6,4.0,48.0,,,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,2.0,2.0,,,2.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0
2023,1,47,40,4.0,3.0,1.0,8,3,,45.0,,,2.0,3.0,4.0,7.0,2.0,3.0,4.0,4.0,4.0,6.0,6.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,2.0,2.0,,,7.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0
2023,2,72,60,1.0,3.0,2.0,9,17,,9.0,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,7.0,6.0,6.0,6.0,3.0,2.0,,,2.0,4.0,4.0,4.0,4.0,3.0,2.0,1.0
2023,2,68,60,3.0,3.0,2.0,9,17,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,4.0,5.0,6.0,2.0,5.0,3.0,3.0,6.0,6.0,3.0,2.0,,,2.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0
2023,1,29,20,6.0,3.0,1.0,7,6,,40.0,,,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0,4.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,3.0,1.0,3.0,2.0
2023,1,22,20,4.0,3.0,1.0,7,6,,40.0,,,4.0,7.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,5.0,7.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,5.0,1.0,3.0,1.0
2023,1,44,40,5.0,3.0,1.0,8,3,,48.0,,,2.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,7.0,1.0,7.0,7.0,7.0,2.0,2.0,,,2.0,5.0,5.0,5.0,2.0,18.0,3.0,2.0
2023,1,44,40,5.0,2.0,,8,3,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,7.0,7.0,6.0,6.0,2.0,2.0,,,2.0,5.0,5.0,5.0,5.0,10.0,3.0,
2023,1,68,60,3.0,3.0,1.0,9,12,,40.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,2.0,6.0,7.0,7.0,7.0,7.0,3.0,2.0,,,2.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0
2023,1,54,50,4.0,3.0,1.0,8,3,,40.0,2.0,10.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,6.0,6.0,2.0,6.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,2.0,30.0,2.0,1.0
2023,2,61,60,2.0,3.0,1.0,9,12,,48.0,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,2.0,6.0,5.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,5.0,2.0,3.0,2.0
2023,1,61,60,4.0,3.0,1.0,8,3,,40.0,2.0,10.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,2.0,6.0,2.0,7.0,7.0,7.0,2.0,2.0,,,2.0,4.0,4.0,4.0,4.0,36.0,2.0,1.0
2023,1,35,30,5.0,3.0,1.0,8,3,,40.0,,,2.0,7.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1.0,5.0,7.0,6.0,7.0,7.0,2.0,2.0,,,2.0,4.0,5.0,4.0,1.0,9.0,2.0,2.0
